Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Dark,Opto
1/8/2018,16:28:28,485,104,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:28,688,105,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:28,891,106,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:29,79,107,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:29,290,108,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:29,478,109,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:29,681,110,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:29,884,111,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:30,87,112,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:30,290,113,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:30,478,114,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:30,681,115,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:30,884,116,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:31,88,117,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:31,291,118,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:31,479,119,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:31,692,120,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:31,885,121,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:32,88,122,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:32,291,123,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:32,492,124,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:32,690,125,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:32,878,126,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:33,92,127,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:33,284,128,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:33,487,129,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:33,690,130,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:33,892,131,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:34,82,132,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:34,285,133,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:34,488,134,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:34,676,135,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:34,879,136,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:35,82,137,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:35,285,138,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:35,488,139,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:35,691,140,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:35,879,141,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:36,82,142,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:36,285,143,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:36,488,144,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:36,691,145,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:36,879,146,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:37,82,147,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:37,285,148,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:37,488,149,77,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:37,691,150,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:37,879,151,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:38,82,152,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:38,285,153,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:38,488,154,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:38,692,155,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:38,879,156,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:39,82,157,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:39,285,158,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:39,489,159,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:39,692,160,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:39,879,161,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:40,82,162,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:40,285,163,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:40,489,164,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:40,692,165,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:40,879,166,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:41,82,167,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:41,286,168,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:41,489,169,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:41,692,170,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:41,879,171,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:42,83,172,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:42,286,173,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:42,489,174,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:42,692,175,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:42,880,176,77,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:43,83,177,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:43,286,178,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:43,489,179,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:43,683,180,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:43,886,181,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:44,89,182,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:44,277,183,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:44,480,184,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:44,683,185,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:44,886,186,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:45,89,187,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:45,277,188,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:45,480,189,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:45,683,190,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:45,886,191,77,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:46,89,192,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:46,293,193,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:46,480,194,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:46,683,195,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:46,886,196,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:47,90,197,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:47,277,198,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:47,480,199,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:47,683,200,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:47,886,201,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:48,90,202,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:48,277,203,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:48,480,204,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:48,683,205,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:48,887,206,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:49,90,207,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:49,277,208,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:49,480,209,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:49,684,210,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:49,887,211,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:50,90,212,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:50,277,213,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:50,480,214,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:50,684,215,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:50,887,216,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:51,90,217,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:51,293,218,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:51,481,219,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:51,684,220,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:51,887,221,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:52,90,222,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:52,278,223,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:52,481,224,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:52,684,225,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:52,887,226,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:53,90,227,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:53,278,228,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:53,481,229,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:53,684,230,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:53,887,231,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:54,90,232,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:54,278,233,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:54,481,234,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:54,684,235,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:54,887,236,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:55,90,237,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:55,278,238,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:55,481,239,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:55,684,240,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:55,887,241,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:56,90,242,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:56,278,243,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:56,481,244,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:56,684,245,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:56,887,246,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:57,91,247,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:57,278,248,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:57,481,249,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:57,684,250,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:57,888,251,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:58,91,252,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:58,278,253,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:58,481,254,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:58,684,255,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:58,888,256,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:59,91,257,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:59,278,258,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:59,481,259,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:59,685,260,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:28:59,888,261,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:00,91,262,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:00,278,263,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:00,482,264,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:00,685,265,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:00,888,266,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:01,91,267,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:01,279,268,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:01,482,269,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:01,685,270,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:01,888,271,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:02,91,272,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:02,279,273,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:02,482,274,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:02,685,275,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:02,888,276,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:03,91,277,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:03,279,278,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:03,482,279,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:03,685,280,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:03,888,281,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:04,91,282,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:04,279,283,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:04,482,284,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:04,685,285,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:04,888,286,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:05,91,287,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:05,279,288,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:05,482,289,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:05,685,290,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:05,888,291,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:06,92,292,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:06,279,293,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:06,482,294,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:06,685,295,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:06,888,296,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:07,92,297,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:07,279,298,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:07,482,299,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:07,685,300,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:07,889,301,76,76,74,74,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:08,92,302,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:08,279,303,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:08,482,304,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:08,686,305,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:08,889,306,76,76,74,75,63,65,62,63,63,64,64,63,0,0
1/8/2018,16:29:09,92,307,76,76,74,74,63,65,62,63,63,64,64,63,0,0
