Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Dark,Opto
1/8/2018,16:51:59,935,7161,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:00,138,7162,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:00,326,7163,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:00,529,7164,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:00,732,7165,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:00,935,7166,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:01,138,7167,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:01,326,7168,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:01,529,7169,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:01,732,7170,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:01,935,7171,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:02,139,7172,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:02,326,7173,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:02,529,7174,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:02,732,7175,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:02,935,7176,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:03,139,7177,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:03,326,7178,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:03,529,7179,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:03,732,7180,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:03,936,7181,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:04,139,7182,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:04,326,7183,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:04,529,7184,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:04,733,7185,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:04,936,7186,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:05,139,7187,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:05,326,7188,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:05,530,7189,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:05,733,7190,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:05,936,7191,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:06,139,7192,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:06,326,7193,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:06,530,7194,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:06,733,7195,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:06,936,7196,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:07,139,7197,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:07,327,7198,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:07,577,7199,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:07,920,7200,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:07,936,7201,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:08,139,7202,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:08,327,7203,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:08,530,7204,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:08,733,7205,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:08,936,7206,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:09,139,7207,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:09,327,7208,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:09,530,7209,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:09,733,7210,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:09,936,7211,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:10,139,7212,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:10,343,7213,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:10,530,7214,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:10,733,7215,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:10,936,7216,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:11,139,7217,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:11,327,7218,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:11,530,7219,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:11,733,7220,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:11,936,7221,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:12,140,7222,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:12,327,7223,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:12,530,7224,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:12,733,7225,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:12,937,7226,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:13,140,7227,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:13,327,7228,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:13,530,7229,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:13,733,7230,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:13,937,7231,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:14,124,7232,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:14,327,7233,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:14,530,7234,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:14,734,7235,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:14,937,7236,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:15,124,7237,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:15,327,7238,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:15,531,7239,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:15,734,7240,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:15,937,7241,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:16,140,7242,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:16,328,7243,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:16,531,7244,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:16,734,7245,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:16,937,7246,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:17,140,7247,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:17,328,7248,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:17,531,7249,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:17,734,7250,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:17,937,7251,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:18,125,7252,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:18,328,7253,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:18,531,7254,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:18,734,7255,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:18,937,7256,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:19,125,7257,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:19,328,7258,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:19,531,7259,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:19,734,7260,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:19,937,7261,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:20,125,7262,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:20,328,7263,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:20,531,7264,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:20,734,7265,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:20,937,7266,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:21,125,7267,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:21,328,7268,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:21,531,7269,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:21,734,7270,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:21,937,7271,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:22,125,7272,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:22,328,7273,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:22,531,7274,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:22,734,7275,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:22,938,7276,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:23,125,7277,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:23,328,7278,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:23,531,7279,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:23,735,7280,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:23,938,7281,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:24,125,7282,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:24,328,7283,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:24,532,7284,68,68,67,67,66,67,67,66,72,73,72,72,0,0
1/8/2018,16:52:24,735,7285,69,68,67,67,66,67,67,66,72,73,72,72,0,0
1/8/2018,16:52:24,938,7286,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:25,125,7287,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:25,328,7288,68,68,67,67,65,67,67,66,72,73,72,72,0,0
1/8/2018,16:52:25,532,7289,68,67,67,67,66,67,67,66,72,73,72,72,0,0
1/8/2018,16:52:25,735,7290,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:25,938,7291,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:26,125,7292,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:26,329,7293,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:26,532,7294,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:26,735,7295,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:26,938,7296,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:27,126,7297,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:27,329,7298,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:27,532,7299,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:27,735,7300,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:27,938,7301,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:28,126,7302,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:28,329,7303,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:28,532,7304,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:28,735,7305,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:28,938,7306,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:29,126,7307,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:29,329,7308,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:29,532,7309,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:29,735,7310,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:29,938,7311,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:30,126,7312,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:30,329,7313,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:30,532,7314,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:30,735,7315,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:30,938,7316,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:31,126,7317,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:31,329,7318,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:31,532,7319,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:31,735,7320,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:31,939,7321,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:32,126,7322,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:32,329,7323,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:32,532,7324,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:32,736,7325,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:32,939,7326,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:33,126,7327,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:33,329,7328,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:33,532,7329,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:33,736,7330,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:33,939,7331,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:34,126,7332,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:34,329,7333,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:34,533,7334,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:34,736,7335,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:34,939,7336,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:35,126,7337,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:35,330,7338,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:35,533,7339,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:35,736,7340,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:35,939,7341,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:36,127,7342,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:36,330,7343,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:36,533,7344,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:36,736,7345,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:36,939,7346,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:37,127,7347,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:37,330,7348,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:37,533,7349,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:37,736,7350,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:37,939,7351,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:38,127,7352,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:38,330,7353,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:38,533,7354,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:38,736,7355,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:38,939,7356,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:39,127,7357,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:39,330,7358,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:39,533,7359,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:39,736,7360,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:39,939,7361,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:40,127,7362,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:40,330,7363,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:40,533,7364,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:40,736,7365,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:40,940,7366,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:41,127,7367,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:41,330,7368,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:41,533,7369,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:41,736,7370,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:41,940,7371,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:42,127,7372,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:42,330,7373,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:42,533,7374,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:42,737,7375,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:42,940,7376,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:43,127,7377,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:43,330,7378,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:43,534,7379,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:43,737,7380,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:43,940,7381,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:44,127,7382,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:44,331,7383,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:44,534,7384,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:44,737,7385,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:44,940,7386,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:45,127,7387,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:45,331,7388,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:45,534,7389,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:45,737,7390,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:45,940,7391,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:46,128,7392,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:46,331,7393,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:46,534,7394,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:46,737,7395,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:46,940,7396,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:47,128,7397,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:47,331,7398,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:47,534,7399,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:47,737,7400,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:47,940,7401,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:48,128,7402,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:48,331,7403,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:48,534,7404,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:48,737,7405,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:48,940,7406,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:49,128,7407,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:49,331,7408,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:49,534,7409,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:49,737,7410,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:49,940,7411,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:50,128,7412,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:50,331,7413,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:50,534,7414,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:50,737,7415,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:50,941,7416,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:51,128,7417,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:51,331,7418,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:51,534,7419,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:51,738,7420,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:51,941,7421,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:52,128,7422,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:52,331,7423,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:52,534,7424,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:52,738,7425,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:52,941,7426,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:53,128,7427,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:53,331,7428,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:53,535,7429,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:53,738,7430,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:53,941,7431,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:54,128,7432,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:54,332,7433,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:54,535,7434,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:54,738,7435,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:54,941,7436,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:55,129,7437,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:55,332,7438,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:55,535,7439,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:55,738,7440,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:55,925,7441,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:56,129,7442,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:56,332,7443,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:56,535,7444,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:56,738,7445,68,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:56,941,7446,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:57,129,7447,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:57,332,7448,68,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:57,535,7449,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:57,738,7450,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:57,941,7451,69,67,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:58,129,7452,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:58,332,7453,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:58,535,7454,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:58,738,7455,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:58,941,7456,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:59,129,7457,68,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:59,332,7458,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:59,535,7459,69,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:59,738,7460,68,68,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:52:59,942,7461,69,68,67,67,65,67,67,65,72,73,72,72,0,0
1/8/2018,16:53:00,129,7462,69,67,67,67,66,67,67,65,72,73,72,72,0,0
1/8/2018,16:53:00,332,7463,68,68,67,67,66,67,67,65,72,73,72,72,0,0
