Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Dark,Opto
1/8/2018,16:28:12,483,24,67,68,66,70,66,67,66,66,65,65,67,67,0,0
1/8/2018,16:28:12,687,25,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:12,890,26,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:13,77,27,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:13,280,28,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:13,483,29,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:13,687,30,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:13,890,31,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:14,77,32,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:14,280,33,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:14,484,34,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:14,687,35,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:14,890,36,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:15,77,37,67,68,66,69,66,138,66,66,64,65,67,67,0,0
1/8/2018,16:28:15,281,38,67,68,66,70,66,182,66,66,64,65,67,67,0,0
1/8/2018,16:28:15,484,39,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:15,687,40,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:15,890,41,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:16,78,42,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:16,281,43,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:16,484,44,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:16,687,45,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:16,890,46,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:17,78,47,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:17,281,48,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:17,484,49,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:17,687,50,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:17,890,51,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:18,78,52,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:18,281,53,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:18,484,54,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:18,687,55,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:18,890,56,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:19,78,57,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:19,281,58,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:19,484,59,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:19,687,60,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:19,890,61,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:20,78,62,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:20,281,63,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:20,484,64,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:20,687,65,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:20,891,66,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:21,78,67,67,68,67,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:21,281,68,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:21,484,69,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:21,687,70,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:21,891,71,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:22,78,72,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:22,281,73,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:22,484,74,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:22,688,75,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:22,891,76,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:23,78,77,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:23,281,78,67,68,67,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:23,485,79,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:23,688,80,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:23,891,81,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:24,78,82,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:24,282,83,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:24,485,84,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:24,688,85,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:24,891,86,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:25,78,87,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:25,282,88,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:25,485,89,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:25,688,90,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:25,891,91,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:26,79,92,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:26,282,93,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:26,485,94,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:26,688,95,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:26,891,96,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:27,79,97,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:27,282,98,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:27,485,99,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:27,688,100,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:27,891,101,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:28,79,102,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:28,282,103,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:28,485,104,67,68,67,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:28,688,105,67,68,67,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:28,891,106,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:29,79,107,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:29,290,108,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:29,478,109,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:29,681,110,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:29,884,111,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:30,87,112,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:30,290,113,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:30,478,114,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:30,681,115,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:30,884,116,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:31,88,117,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:31,291,118,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:31,479,119,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:31,692,120,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:31,885,121,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:32,88,122,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:32,291,123,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:32,492,124,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:32,690,125,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:32,878,126,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:33,92,127,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:33,284,128,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:33,487,129,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:33,690,130,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:33,892,131,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:34,82,132,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:34,285,133,67,68,66,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:34,488,134,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:34,676,135,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:34,879,136,67,68,67,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:35,82,137,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:35,285,138,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:35,488,139,67,68,66,69,66,67,115,66,64,65,67,67,0,0
1/8/2018,16:28:35,691,140,67,68,66,70,66,67,191,66,64,65,67,67,0,0
1/8/2018,16:28:35,879,141,67,68,66,70,66,67,101,66,64,65,67,67,0,0
1/8/2018,16:28:36,82,142,67,68,66,70,66,67,139,66,64,65,67,67,0,0
1/8/2018,16:28:36,285,143,67,68,67,69,66,67,134,66,64,65,66,67,0,0
1/8/2018,16:28:36,488,144,67,68,66,69,66,67,153,66,64,65,66,67,0,0
1/8/2018,16:28:36,691,145,67,68,66,70,66,67,180,66,64,65,67,67,0,0
1/8/2018,16:28:36,879,146,67,68,66,69,66,67,166,66,64,65,67,67,0,0
1/8/2018,16:28:37,82,147,67,68,66,69,66,67,144,66,64,65,67,67,0,0
1/8/2018,16:28:37,285,148,67,68,66,70,66,67,198,66,64,65,67,67,0,0
1/8/2018,16:28:37,488,149,67,68,66,70,66,67,256,66,64,65,66,67,0,0
1/8/2018,16:28:37,691,150,67,68,66,70,66,67,192,66,64,65,67,67,0,0
1/8/2018,16:28:37,879,151,67,68,66,70,66,67,86,66,64,65,66,67,0,0
1/8/2018,16:28:38,82,152,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:38,285,153,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:38,488,154,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:38,692,155,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:38,879,156,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:39,82,157,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:39,285,158,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:39,489,159,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:39,692,160,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:39,879,161,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:40,82,162,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:40,285,163,67,68,67,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:40,489,164,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:40,692,165,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:40,879,166,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:41,82,167,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:41,286,168,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:41,489,169,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:41,692,170,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:41,879,171,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:42,83,172,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:42,286,173,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:42,489,174,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:42,692,175,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:42,880,176,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:43,83,177,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:43,286,178,67,68,67,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:43,489,179,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:43,683,180,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:43,886,181,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:44,89,182,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:44,277,183,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:44,480,184,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:44,683,185,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:44,886,186,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:45,89,187,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:45,277,188,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:45,480,189,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:45,683,190,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:45,886,191,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:46,89,192,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:46,293,193,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:46,480,194,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:46,683,195,67,68,67,69,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:46,886,196,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:47,90,197,67,68,67,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:47,277,198,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:47,480,199,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:47,683,200,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:47,886,201,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:48,90,202,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:48,277,203,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:48,480,204,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:48,683,205,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:48,887,206,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:49,90,207,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:49,277,208,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:49,480,209,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:49,684,210,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:49,887,211,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:50,90,212,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:50,277,213,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:50,480,214,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:50,684,215,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:50,887,216,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:51,90,217,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:51,293,218,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:51,481,219,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:51,684,220,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:51,887,221,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:52,90,222,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:52,278,223,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:52,481,224,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:52,684,225,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:52,887,226,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:53,90,227,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:53,278,228,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:53,481,229,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:53,684,230,67,68,67,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:28:53,887,231,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:54,90,232,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:54,278,233,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:54,481,234,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:54,684,235,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:54,887,236,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:55,90,237,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:55,278,238,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:55,481,239,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:55,684,240,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:55,887,241,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:56,90,242,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:56,278,243,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:56,481,244,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:56,684,245,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:56,887,246,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:57,91,247,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:57,278,248,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:57,481,249,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:57,684,250,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:57,888,251,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:58,91,252,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:58,278,253,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:58,481,254,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:58,684,255,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:58,888,256,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:59,91,257,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:59,278,258,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:59,481,259,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:59,685,260,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:28:59,888,261,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:00,91,262,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:00,278,263,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:00,482,264,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:00,685,265,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:00,888,266,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:01,91,267,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:01,279,268,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:01,482,269,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:01,685,270,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:01,888,271,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:02,91,272,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:02,279,273,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:02,482,274,67,68,66,70,66,67,66,66,65,65,67,67,0,0
1/8/2018,16:29:02,685,275,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:02,888,276,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:03,91,277,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:03,279,278,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:03,482,279,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:03,685,280,67,68,66,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:03,888,281,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:04,91,282,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:04,279,283,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:04,482,284,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:04,685,285,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:04,888,286,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:05,91,287,67,68,66,70,66,67,66,66,64,65,66,67,0,0
1/8/2018,16:29:05,279,288,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:05,482,289,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:05,685,290,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:05,888,291,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:06,92,292,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:06,279,293,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:06,482,294,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:06,685,295,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:06,888,296,67,68,67,69,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:07,92,297,67,68,67,69,74,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:07,279,298,67,68,67,70,152,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:07,482,299,67,68,66,69,98,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:07,685,300,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:07,889,301,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:08,92,302,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:08,279,303,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:08,482,304,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:08,686,305,67,68,67,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:08,889,306,67,68,66,70,66,67,66,66,64,65,67,67,0,0
1/8/2018,16:29:09,92,307,67,68,66,70,66,67,66,66,64,65,67,67,0,0
